clase,conjunto,nombre_origen,nombre_salida,ruta_origen,ruta_salida,ancho,alto
positivo,positivo_train,taxi_recorte_aug_00066.jpg,positivo_train_00609.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00066.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00609.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00067.jpg,positivo_train_00610.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00067.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00610.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00068.jpg,positivo_train_00611.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00068.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00611.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00069.jpg,positivo_train_00612.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00069.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00612.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00070.jpg,positivo_train_00613.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00070.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00613.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00071.jpg,positivo_train_00614.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00071.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00614.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00072.jpg,positivo_train_00615.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00072.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00615.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00073.jpg,positivo_train_00616.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00073.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00616.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00074.jpg,positivo_train_00617.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00074.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00617.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00075.jpg,positivo_train_00618.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00075.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00618.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00076.jpg,positivo_train_00619.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00076.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00619.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00077.jpg,positivo_train_00620.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00077.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00620.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00078.jpg,positivo_train_00621.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00078.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00621.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00079.jpg,positivo_train_00622.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00079.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00622.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00080.jpg,positivo_train_00623.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00080.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00623.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00081.jpg,positivo_train_00624.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00081.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00624.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00082.jpg,positivo_train_00625.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00082.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00625.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00083.jpg,positivo_train_00626.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00083.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00626.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00084.jpg,positivo_train_00627.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00084.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00627.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00085.jpg,positivo_train_00628.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00085.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00628.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00086.jpg,positivo_train_00629.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00086.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00629.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00087.jpg,positivo_train_00630.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00087.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00630.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00088.jpg,positivo_train_00631.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00088.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00631.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00089.jpg,positivo_train_00632.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00089.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00632.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00090.jpg,positivo_train_00633.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00090.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00633.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00091.jpg,positivo_train_00634.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00091.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00634.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00092.jpg,positivo_train_00635.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00092.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00635.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00093.jpg,positivo_train_00636.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00093.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00636.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00094.jpg,positivo_train_00637.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00094.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00637.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00095.jpg,positivo_train_00638.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00095.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00638.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00096.jpg,positivo_train_00639.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00096.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00639.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00097.jpg,positivo_train_00640.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00097.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00640.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00098.jpg,positivo_train_00641.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00098.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00641.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00099.jpg,positivo_train_00642.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00099.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00642.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00100.jpg,positivo_train_00643.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00100.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00643.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00101.jpg,positivo_train_00644.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00101.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00644.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00102.jpg,positivo_train_00645.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00102.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00645.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00103.jpg,positivo_train_00646.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00103.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00646.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00104.jpg,positivo_train_00647.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00104.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00647.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00105.jpg,positivo_train_00648.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00105.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00648.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00106.jpg,positivo_train_00649.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00106.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00649.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00107.jpg,positivo_train_00650.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00107.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00650.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00108.jpg,positivo_train_00651.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00108.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00651.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00109.jpg,positivo_train_00652.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00109.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00652.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00110.jpg,positivo_train_00653.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00110.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00653.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00111.jpg,positivo_train_00654.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00111.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00654.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00112.jpg,positivo_train_00655.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00112.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00655.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00113.jpg,positivo_train_00656.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00113.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00656.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00114.jpg,positivo_train_00657.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00114.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00657.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00115.jpg,positivo_train_00658.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00115.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00658.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00116.jpg,positivo_train_00659.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00116.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00659.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00117.jpg,positivo_train_00660.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00117.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00660.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00118.jpg,positivo_train_00661.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00118.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00661.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00119.jpg,positivo_train_00662.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00119.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00662.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00120.jpg,positivo_train_00663.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00120.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00663.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00121.jpg,positivo_train_00664.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00121.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00664.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00122.jpg,positivo_train_00665.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00122.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00665.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00123.jpg,positivo_train_00666.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00123.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00666.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00124.jpg,positivo_train_00667.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00124.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00667.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00125.jpg,positivo_train_00668.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00125.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00668.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00126.jpg,positivo_train_00669.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00126.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00669.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00127.jpg,positivo_train_00670.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00127.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00670.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00128.jpg,positivo_train_00671.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00128.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00671.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00129.jpg,positivo_train_00672.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00129.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00672.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00130.jpg,positivo_train_00673.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00130.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00673.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00131.jpg,positivo_train_00674.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00131.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00674.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00132.jpg,positivo_train_00675.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00132.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00675.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00133.jpg,positivo_train_00676.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00133.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00676.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00134.jpg,positivo_train_00677.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00134.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00677.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00135.jpg,positivo_train_00678.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00135.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00678.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00136.jpg,positivo_train_00679.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00136.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00679.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00137.jpg,positivo_train_00680.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00137.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00680.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00138.jpg,positivo_train_00681.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00138.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00681.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00139.jpg,positivo_train_00682.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00139.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00682.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00140.jpg,positivo_train_00683.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00140.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00683.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00141.jpg,positivo_train_00684.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00141.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00684.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00142.jpg,positivo_train_00685.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00142.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00685.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00143.jpg,positivo_train_00686.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00143.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00686.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00144.jpg,positivo_train_00687.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00144.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00687.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00145.jpg,positivo_train_00688.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00145.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00688.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00146.jpg,positivo_train_00689.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00146.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00689.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00147.jpg,positivo_train_00690.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00147.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00690.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00148.jpg,positivo_train_00691.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00148.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00691.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00149.jpg,positivo_train_00692.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00149.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00692.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00150.jpg,positivo_train_00693.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00150.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00693.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00151.jpg,positivo_train_00694.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00151.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00694.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00152.jpg,positivo_train_00695.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00152.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00695.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00153.jpg,positivo_train_00696.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00153.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00696.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00154.jpg,positivo_train_00697.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00154.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00697.jpg,128,64
positivo,positivo_train,taxi_recorte_aug_00155.jpg,positivo_train_00698.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00155.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/hog/train/positivos/positivo_train_00698.jpg,128,64
