nombre_original,nombre_nuevo,conjunto,ruta_original
289.jpg,negativos_train_0222.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/289.jpg
291.jpg,negativos_train_0223.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/291.jpg
631.jpg,negativos_train_0224.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/631.jpg
939.jpg,negativos_train_0225.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/939.jpg
797.jpg,negativos_train_0226.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/797.jpg
995.jpg,negativos_train_0227.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/995.jpg
379.jpg,negativos_train_0228.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/379.jpg
292.jpg,negativos_train_0229.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/292.jpg
586.jpg,negativos_train_0230.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/586.jpg
774.jpg,negativos_train_0231.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/774.jpg
857.jpg,negativos_train_0232.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/857.jpg
622.jpg,negativos_train_0233.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/622.jpg
482.jpg,negativos_train_0234.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/482.jpg
251.jpg,negativos_train_0235.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/251.jpg
972.jpg,negativos_train_0236.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/972.jpg
370.jpg,negativos_train_0237.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/370.jpg
749.jpg,negativos_train_0238.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/749.jpg
113.jpg,negativos_train_0239.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/113.jpg
28.jpg,negativos_train_0240.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/28.jpg
253.jpg,negativos_train_0241.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/253.jpg
558.jpg,negativos_train_0242.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/558.jpg
337.jpg,negativos_train_0243.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/337.jpg
492.jpg,negativos_train_0244.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/492.jpg
441.jpg,negativos_train_0245.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/441.jpg
320.jpg,negativos_train_0246.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/320.jpg
786.jpg,negativos_train_0247.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/786.jpg
986.jpg,negativos_train_0248.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/986.jpg
683.jpg,negativos_train_0249.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/683.jpg
226.jpg,negativos_train_0250.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/226.jpg
243.jpg,negativos_train_0251.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/243.jpg
185.jpg,negativos_train_0252.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/185.jpg
955.jpg,negativos_train_0253.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/955.jpg
752.jpg,negativos_train_0254.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/752.jpg
123.jpg,negativos_train_0255.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/123.jpg
514.jpg,negativos_train_0256.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/514.jpg
18.jpg,negativos_train_0257.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/18.jpg
412.jpg,negativos_train_0258.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/412.jpg
63.jpg,negativos_train_0259.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/63.jpg
845.jpg,negativos_train_0260.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/845.jpg
660.jpg,negativos_train_0261.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/660.jpg
146.jpg,negativos_train_0262.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/146.jpg
946.jpg,negativos_train_0263.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/946.jpg
427.jpg,negativos_train_0264.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/427.jpg
244.jpg,negativos_train_0265.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/244.jpg
425.jpg,negativos_train_0266.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/425.jpg
541.jpg,negativos_train_0267.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/541.jpg
144.jpg,negativos_train_0268.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/144.jpg
873.jpg,negativos_train_0269.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/873.jpg
245.jpg,negativos_train_0270.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/245.jpg
785.jpg,negativos_train_0271.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/785.jpg
743.jpg,negativos_train_0272.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/743.jpg
477.jpg,negativos_train_0273.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/477.jpg
615.jpg,negativos_train_0274.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/615.jpg
232.jpg,negativos_train_0275.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/232.jpg
238.jpg,negativos_train_0276.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/238.jpg
769.jpg,negativos_train_0277.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/769.jpg
439.jpg,negativos_train_0278.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/439.jpg
688.jpg,negativos_train_0279.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/688.jpg
993.jpg,negativos_train_0280.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/993.jpg
834.jpg,negativos_train_0281.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/834.jpg
594.jpg,negativos_train_0282.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/594.jpg
361.jpg,negativos_train_0283.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/361.jpg
435.jpg,negativos_train_0284.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/435.jpg
265.jpg,negativos_train_0285.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/265.jpg
643.jpg,negativos_train_0286.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/643.jpg
393.jpg,negativos_train_0287.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/393.jpg
170.jpg,negativos_train_0288.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/170.jpg
416.jpg,negativos_train_0289.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/416.jpg
68.jpg,negativos_train_0290.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/68.jpg
540.jpg,negativos_train_0291.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/540.jpg
892.jpg,negativos_train_0292.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/892.jpg
997.jpg,negativos_train_0293.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/997.jpg
342.jpg,negativos_train_0294.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/342.jpg
368.jpg,negativos_train_0295.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/368.jpg
560.jpg,negativos_train_0296.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/560.jpg
854.jpg,negativos_train_0297.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/854.jpg
877.jpg,negativos_train_0298.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/877.jpg
158.jpg,negativos_train_0299.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/158.jpg
692.jpg,negativos_train_0300.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/692.jpg
838.jpg,negativos_train_0301.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/838.jpg
230.jpg,negativos_train_0302.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/230.jpg
512.jpg,negativos_train_0303.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/512.jpg
77.jpg,negativos_train_0304.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/77.jpg
727.jpg,negativos_train_0305.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/727.jpg
938.jpg,negativos_train_0306.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/938.jpg
394.jpg,negativos_train_0307.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/394.jpg
32.jpg,negativos_train_0308.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/32.jpg
930.jpg,negativos_train_0309.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/930.jpg
142.jpg,negativos_train_0310.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/142.jpg
751.jpg,negativos_train_0311.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/751.jpg
231.jpg,negativos_train_0312.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/231.jpg
13.jpg,negativos_train_0313.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/13.jpg
70.jpg,negativos_train_0314.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/70.jpg
734.jpg,negativos_train_0315.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/734.jpg
21.jpg,negativos_train_0316.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/21.jpg
222.jpg,negativos_train_0317.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/222.jpg
461.jpg,negativos_train_0318.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/461.jpg
227.jpg,negativos_train_0319.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/227.jpg
151.jpg,negativos_train_0320.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/151.jpg
273.jpg,negativos_train_0321.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/273.jpg
559.jpg,negativos_train_0322.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/559.jpg
366.jpg,negativos_train_0323.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/366.jpg
25.jpg,negativos_train_0324.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/25.jpg
148.jpg,negativos_train_0325.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/148.jpg
187.jpg,negativos_train_0326.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/187.jpg
762.jpg,negativos_train_0327.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/762.jpg
486.jpg,negativos_train_0328.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/486.jpg
629.jpg,negativos_train_0329.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/629.jpg
436.jpg,negativos_train_0330.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/436.jpg
699.jpg,negativos_train_0331.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/699.jpg
927.jpg,negativos_train_0332.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/927.jpg
267.jpg,negativos_train_0333.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/267.jpg
487.jpg,negativos_train_0334.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/487.jpg
929.jpg,negativos_train_0335.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/929.jpg
474.jpg,negativos_train_0336.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/474.jpg
569.jpg,negativos_train_0337.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/569.jpg
871.jpg,negativos_train_0338.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/871.jpg
259.jpg,negativos_train_0339.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/259.jpg
542.jpg,negativos_train_0340.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/542.jpg
381.jpg,negativos_train_0341.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/381.jpg
315.jpg,negativos_train_0342.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/315.jpg
258.jpg,negativos_train_0343.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/258.jpg
638.jpg,negativos_train_0344.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/638.jpg
422.jpg,negativos_train_0345.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/422.jpg
987.jpg,negativos_train_0346.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/987.jpg
767.jpg,negativos_train_0347.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/767.jpg
684.jpg,negativos_train_0348.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/684.jpg
469.jpg,negativos_train_0349.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/469.jpg
644.jpg,negativos_train_0350.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/644.jpg
521.jpg,negativos_train_0351.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/521.jpg
578.jpg,negativos_train_0352.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/578.jpg
384.jpg,negativos_train_0353.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/384.jpg
255.jpg,negativos_train_0354.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/255.jpg
314.jpg,negativos_train_0355.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/314.jpg
897.jpg,negativos_train_0356.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/897.jpg
658.jpg,negativos_train_0357.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/658.jpg
566.jpg,negativos_train_0358.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/566.jpg
746.jpg,negativos_train_0359.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/746.jpg
362.jpg,negativos_train_0360.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/362.jpg
257.jpg,negativos_train_0361.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/257.jpg
166.jpg,negativos_train_0362.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/166.jpg
444.jpg,negativos_train_0363.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/444.jpg
693.jpg,negativos_train_0364.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/693.jpg
917.jpg,negativos_train_0365.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/917.jpg
51.jpg,negativos_train_0366.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/51.jpg
445.jpg,negativos_train_0367.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/445.jpg
544.jpg,negativos_train_0368.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/544.jpg
579.jpg,negativos_train_0369.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/579.jpg
72.jpg,negativos_train_0370.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/72.jpg
715.jpg,negativos_train_0371.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/715.jpg
448.jpg,negativos_train_0372.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/448.jpg
470.jpg,negativos_train_0373.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/470.jpg
98.jpg,negativos_train_0374.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/98.jpg
377.jpg,negativos_train_0375.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/377.jpg
369.jpg,negativos_train_0376.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/369.jpg
813.jpg,negativos_train_0377.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/813.jpg
942.jpg,negativos_train_0378.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/942.jpg
737.jpg,negativos_train_0379.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/737.jpg
614.jpg,negativos_train_0380.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/614.jpg
236.jpg,negativos_train_0381.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/236.jpg
197.jpg,negativos_train_0382.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/197.jpg
395.jpg,negativos_train_0383.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/395.jpg
297.jpg,negativos_train_0384.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/297.jpg
651.jpg,negativos_train_0385.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/651.jpg
364.jpg,negativos_train_0386.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/364.jpg
418.jpg,negativos_train_0387.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/418.jpg
981.jpg,negativos_train_0388.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/981.jpg
263.jpg,negativos_train_0389.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/263.jpg
921.jpg,negativos_train_0390.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/921.jpg
278.jpg,negativos_train_0391.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/278.jpg
682.jpg,negativos_train_0392.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/682.jpg
822.jpg,negativos_train_0393.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/822.jpg
536.jpg,negativos_train_0394.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/536.jpg
534.jpg,negativos_train_0395.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/534.jpg
642.jpg,negativos_train_0396.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/642.jpg
397.jpg,negativos_train_0397.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/397.jpg
549.jpg,negativos_train_0398.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/549.jpg
239.jpg,negativos_train_0399.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/239.jpg
794.jpg,negativos_train_0400.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/794.jpg
121.jpg,negativos_train_0401.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/121.jpg
784.jpg,negativos_train_0402.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/784.jpg
957.jpg,negativos_train_0403.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/957.jpg
82.jpg,negativos_train_0404.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/82.jpg
716.jpg,negativos_train_0405.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/716.jpg
363.jpg,negativos_train_0406.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/363.jpg
434.jpg,negativos_train_0407.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/434.jpg
529.jpg,negativos_train_0408.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/529.jpg
519.jpg,negativos_train_0409.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/519.jpg
495.jpg,negativos_train_0410.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/495.jpg
140.jpg,negativos_train_0411.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/140.jpg
87.jpg,negativos_train_0412.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/87.jpg
694.jpg,negativos_train_0413.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/694.jpg
312.jpg,negativos_train_0414.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/312.jpg
198.jpg,negativos_train_0415.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/198.jpg
442.jpg,negativos_train_0416.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/442.jpg
831.jpg,negativos_train_0417.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/831.jpg
80.jpg,negativos_train_0418.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/80.jpg
223.jpg,negativos_train_0419.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/223.jpg
573.jpg,negativos_train_0420.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/573.jpg
735.jpg,negativos_train_0421.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/735.jpg
818.jpg,negativos_train_0422.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/818.jpg
280.jpg,negativos_train_0423.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/280.jpg
763.jpg,negativos_train_0424.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/763.jpg
525.jpg,negativos_train_0425.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/525.jpg
647.jpg,negativos_train_0426.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/647.jpg
220.jpg,negativos_train_0427.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/220.jpg
667.jpg,negativos_train_0428.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/667.jpg
89.jpg,negativos_train_0429.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/89.jpg
295.jpg,negativos_train_0430.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/295.jpg
733.jpg,negativos_train_0431.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/733.jpg
462.jpg,negativos_train_0432.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/462.jpg
511.jpg,negativos_train_0433.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/511.jpg
928.jpg,negativos_train_0434.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/928.jpg
241.jpg,negativos_train_0435.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/241.jpg
83.jpg,negativos_train_0436.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/83.jpg
636.jpg,negativos_train_0437.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/636.jpg
478.jpg,negativos_train_0438.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/478.jpg
447.jpg,negativos_train_0439.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/447.jpg
696.jpg,negativos_train_0440.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/696.jpg
318.jpg,negativos_train_0441.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/318.jpg
50.jpg,negativos_train_0442.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/originales/50.jpg
