nombre_original,nombre_recorte,conjunto,x,y,ancho,alto,ruta_original,ruta_recorte
taxi_amarillo_train_0132.jpg,taxi_recorte_train_0132.jpg,train,608,1120,373,309,dataset/positivos/train/taxi_amarillo_train_0132.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0132.jpg
taxi_amarillo_train_0133.jpg,taxi_recorte_train_0133.jpg,train,896,1370,1120,533,dataset/positivos/train/taxi_amarillo_train_0133.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0133.jpg
taxi_amarillo_train_0134.jpg,taxi_recorte_train_0134.jpg,train,837,1440,949,400,dataset/positivos/train/taxi_amarillo_train_0134.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0134.jpg
taxi_amarillo_train_0135.jpg,taxi_recorte_train_0135.jpg,train,378,1456,1194,517,dataset/positivos/train/taxi_amarillo_train_0135.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0135.jpg
taxi_amarillo_train_0136.jpg,taxi_recorte_train_0136.jpg,train,538,1200,1594,629,dataset/positivos/train/taxi_amarillo_train_0136.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0136.jpg
taxi_amarillo_train_0137.jpg,taxi_recorte_train_0137.jpg,train,352,1541,810,362,dataset/positivos/train/taxi_amarillo_train_0137.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0137.jpg
taxi_amarillo_train_0138.jpg,taxi_recorte_train_0138.jpg,train,490,1354,933,560,dataset/positivos/train/taxi_amarillo_train_0138.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0138.jpg
taxi_amarillo_train_0139.jpg,taxi_recorte_train_0139.jpg,train,528,1152,522,352,dataset/positivos/train/taxi_amarillo_train_0139.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0139.jpg
taxi_amarillo_train_0140.jpg,taxi_recorte_train_0140.jpg,train,816,1077,522,400,dataset/positivos/train/taxi_amarillo_train_0140.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0140.jpg
taxi_amarillo_train_0141.jpg,taxi_recorte_train_0141.jpg,train,858,1498,506,394,dataset/positivos/train/taxi_amarillo_train_0141.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0141.jpg
taxi_amarillo_train_0142.jpg,taxi_recorte_train_0142.jpg,train,522,1082,1018,704,dataset/positivos/train/taxi_amarillo_train_0142.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0142.jpg
taxi_amarillo_train_0143.jpg,taxi_recorte_train_0143.jpg,train,485,1749,618,469,dataset/positivos/train/taxi_amarillo_train_0143.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0143.jpg
taxi_amarillo_train_0144.jpg,taxi_recorte_train_0144.jpg,train,218,1146,1717,954,dataset/positivos/train/taxi_amarillo_train_0144.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0144.jpg
taxi_amarillo_train_0145.jpg,taxi_recorte_train_0145.jpg,train,181,1072,1082,501,dataset/positivos/train/taxi_amarillo_train_0145.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0145.jpg
taxi_amarillo_train_0146.jpg,taxi_recorte_train_0146.jpg,train,576,1472,570,602,dataset/positivos/train/taxi_amarillo_train_0146.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0146.jpg
taxi_amarillo_train_0147.jpg,taxi_recorte_train_0147.jpg,train,538,997,1216,730,dataset/positivos/train/taxi_amarillo_train_0147.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0147.jpg
taxi_amarillo_train_0148.jpg,taxi_recorte_train_0148.jpg,train,533,1536,842,373,dataset/positivos/train/taxi_amarillo_train_0148.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0148.jpg
taxi_amarillo_train_0149.jpg,taxi_recorte_train_0149.jpg,train,160,1418,1482,752,dataset/positivos/train/taxi_amarillo_train_0149.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0149.jpg
taxi_amarillo_train_0150.jpg,taxi_recorte_train_0150.jpg,train,746,1328,522,613,dataset/positivos/train/taxi_amarillo_train_0150.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0150.jpg
taxi_amarillo_train_0151.jpg,taxi_recorte_train_0151.jpg,train,512,1125,1066,736,dataset/positivos/train/taxi_amarillo_train_0151.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0151.jpg
taxi_amarillo_train_0152.jpg,taxi_recorte_train_0152.jpg,train,464,1040,1466,730,dataset/positivos/train/taxi_amarillo_train_0152.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0152.jpg
taxi_amarillo_train_0153.jpg,taxi_recorte_train_0153.jpg,train,314,1050,1098,565,dataset/positivos/train/taxi_amarillo_train_0153.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0153.jpg
taxi_amarillo_train_0154.jpg,taxi_recorte_train_0154.jpg,train,890,1840,570,549,dataset/positivos/train/taxi_amarillo_train_0154.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0154.jpg
taxi_amarillo_train_0155.jpg,taxi_recorte_train_0155.jpg,train,640,1077,1600,773,dataset/positivos/train/taxi_amarillo_train_0155.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0155.jpg
taxi_amarillo_train_0156.jpg,taxi_recorte_train_0156.jpg,train,229,1429,1626,688,dataset/positivos/train/taxi_amarillo_train_0156.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0156.jpg
taxi_amarillo_train_0157.jpg,taxi_recorte_train_0157.jpg,train,5,1125,1370,597,dataset/positivos/train/taxi_amarillo_train_0157.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0157.jpg
taxi_amarillo_train_0158.jpg,taxi_recorte_train_0158.jpg,train,224,1402,1344,501,dataset/positivos/train/taxi_amarillo_train_0158.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0158.jpg
taxi_amarillo_train_0159.jpg,taxi_recorte_train_0159.jpg,train,757,1386,421,202,dataset/positivos/train/taxi_amarillo_train_0159.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0159.jpg
taxi_amarillo_train_0160.jpg,taxi_recorte_train_0160.jpg,train,533,1392,997,682,dataset/positivos/train/taxi_amarillo_train_0160.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0160.jpg
taxi_amarillo_train_0161.jpg,taxi_recorte_train_0161.jpg,train,154,1360,1840,725,dataset/positivos/train/taxi_amarillo_train_0161.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0161.jpg
taxi_amarillo_train_0162.jpg,taxi_recorte_train_0162.jpg,train,730,1162,1077,528,dataset/positivos/train/taxi_amarillo_train_0162.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0162.jpg
taxi_amarillo_train_0163.jpg,taxi_recorte_train_0163.jpg,train,144,1205,602,368,dataset/positivos/train/taxi_amarillo_train_0163.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0163.jpg
taxi_amarillo_train_0164.jpg,taxi_recorte_train_0164.jpg,train,405,1429,1050,458,dataset/positivos/train/taxi_amarillo_train_0164.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0164.jpg
taxi_amarillo_train_0165.jpg,taxi_recorte_train_0165.jpg,train,165,720,1941,805,dataset/positivos/train/taxi_amarillo_train_0165.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0165.jpg
taxi_amarillo_train_0166.jpg,taxi_recorte_train_0166.jpg,train,1189,1386,672,613,dataset/positivos/train/taxi_amarillo_train_0166.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0166.jpg
taxi_amarillo_train_0167.jpg,taxi_recorte_train_0167.jpg,train,800,1354,1237,517,dataset/positivos/train/taxi_amarillo_train_0167.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0167.jpg
taxi_amarillo_train_0168.jpg,taxi_recorte_train_0168.jpg,train,709,1130,1525,1413,dataset/positivos/train/taxi_amarillo_train_0168.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0168.jpg
taxi_amarillo_train_0169.jpg,taxi_recorte_train_0169.jpg,train,144,1109,1205,506,dataset/positivos/train/taxi_amarillo_train_0169.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0169.jpg
taxi_amarillo_train_0170.jpg,taxi_recorte_train_0170.jpg,train,965,1130,869,592,dataset/positivos/train/taxi_amarillo_train_0170.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0170.jpg
taxi_amarillo_train_0171.jpg,taxi_recorte_train_0171.jpg,train,266,906,1813,1045,dataset/positivos/train/taxi_amarillo_train_0171.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0171.jpg
taxi_amarillo_train_0172.jpg,taxi_recorte_train_0172.jpg,train,1317,1637,864,704,dataset/positivos/train/taxi_amarillo_train_0172.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0172.jpg
taxi_amarillo_train_0173.jpg,taxi_recorte_train_0173.jpg,train,570,1578,1184,458,dataset/positivos/train/taxi_amarillo_train_0173.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0173.jpg
taxi_amarillo_train_0174.jpg,taxi_recorte_train_0174.jpg,train,965,901,725,432,dataset/positivos/train/taxi_amarillo_train_0174.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0174.jpg
taxi_amarillo_train_0175.jpg,taxi_recorte_train_0175.jpg,train,341,1434,1077,602,dataset/positivos/train/taxi_amarillo_train_0175.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0175.jpg
taxi_amarillo_train_0176.jpg,taxi_recorte_train_0176.jpg,train,688,1408,746,352,dataset/positivos/train/taxi_amarillo_train_0176.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0176.jpg
taxi_amarillo_train_0177.jpg,taxi_recorte_train_0177.jpg,train,346,736,656,544,dataset/positivos/train/taxi_amarillo_train_0177.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0177.jpg
taxi_amarillo_train_0178.jpg,taxi_recorte_train_0178.jpg,train,480,1354,1381,698,dataset/positivos/train/taxi_amarillo_train_0178.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0178.jpg
taxi_amarillo_train_0179.jpg,taxi_recorte_train_0179.jpg,train,336,1002,1200,533,dataset/positivos/train/taxi_amarillo_train_0179.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0179.jpg
taxi_amarillo_train_0180.jpg,taxi_recorte_train_0180.jpg,train,554,1408,1600,672,dataset/positivos/train/taxi_amarillo_train_0180.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0180.jpg
taxi_amarillo_train_0181.jpg,taxi_recorte_train_0181.jpg,train,597,1402,1034,704,dataset/positivos/train/taxi_amarillo_train_0181.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0181.jpg
taxi_amarillo_train_0182.jpg,taxi_recorte_train_0182.jpg,train,821,1392,1013,410,dataset/positivos/train/taxi_amarillo_train_0182.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0182.jpg
taxi_amarillo_train_0183.jpg,taxi_recorte_train_0183.jpg,train,613,1386,266,240,dataset/positivos/train/taxi_amarillo_train_0183.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0183.jpg
taxi_amarillo_train_0184.jpg,taxi_recorte_train_0184.jpg,train,618,1376,565,373,dataset/positivos/train/taxi_amarillo_train_0184.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0184.jpg
taxi_amarillo_train_0185.jpg,taxi_recorte_train_0185.jpg,train,549,1498,858,373,dataset/positivos/train/taxi_amarillo_train_0185.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0185.jpg
taxi_amarillo_train_0186.jpg,taxi_recorte_train_0186.jpg,train,389,1232,1226,538,dataset/positivos/train/taxi_amarillo_train_0186.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0186.jpg
taxi_amarillo_train_0187.jpg,taxi_recorte_train_0187.jpg,train,730,965,570,389,dataset/positivos/train/taxi_amarillo_train_0187.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0187.jpg
taxi_amarillo_train_0188.jpg,taxi_recorte_train_0188.jpg,train,64,1424,1072,458,dataset/positivos/train/taxi_amarillo_train_0188.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0188.jpg
taxi_amarillo_train_0189.jpg,taxi_recorte_train_0189.jpg,train,133,1466,1493,912,dataset/positivos/train/taxi_amarillo_train_0189.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0189.jpg
taxi_amarillo_train_0190.jpg,taxi_recorte_train_0190.jpg,train,709,954,517,448,dataset/positivos/train/taxi_amarillo_train_0190.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0190.jpg
taxi_amarillo_train_0191.jpg,taxi_recorte_train_0191.jpg,train,10,981,1786,837,dataset/positivos/train/taxi_amarillo_train_0191.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0191.jpg
taxi_amarillo_train_0192.jpg,taxi_recorte_train_0192.jpg,train,10,1066,1621,688,dataset/positivos/train/taxi_amarillo_train_0192.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0192.jpg
taxi_amarillo_train_0193.jpg,taxi_recorte_train_0193.jpg,train,629,1482,1066,421,dataset/positivos/train/taxi_amarillo_train_0193.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0193.jpg
taxi_amarillo_train_0194.jpg,taxi_recorte_train_0194.jpg,train,858,1472,720,378,dataset/positivos/train/taxi_amarillo_train_0194.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0194.jpg
taxi_amarillo_train_0195.jpg,taxi_recorte_train_0195.jpg,train,229,1370,896,442,dataset/positivos/train/taxi_amarillo_train_0195.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0195.jpg
taxi_amarillo_train_0196.jpg,taxi_recorte_train_0196.jpg,train,570,1370,1008,458,dataset/positivos/train/taxi_amarillo_train_0196.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0196.jpg
taxi_amarillo_train_0197.jpg,taxi_recorte_train_0197.jpg,train,773,1248,666,325,dataset/positivos/train/taxi_amarillo_train_0197.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0197.jpg
taxi_amarillo_train_0198.jpg,taxi_recorte_train_0198.jpg,train,928,1472,1296,832,dataset/positivos/train/taxi_amarillo_train_0198.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0198.jpg
taxi_amarillo_train_0199.jpg,taxi_recorte_train_0199.jpg,train,880,1530,533,234,dataset/positivos/train/taxi_amarillo_train_0199.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0199.jpg
taxi_amarillo_train_0200.jpg,taxi_recorte_train_0200.jpg,train,698,890,1082,512,dataset/positivos/train/taxi_amarillo_train_0200.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0200.jpg
taxi_amarillo_train_0201.jpg,taxi_recorte_train_0201.jpg,train,661,752,538,421,dataset/positivos/train/taxi_amarillo_train_0201.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0201.jpg
taxi_amarillo_train_0202.jpg,taxi_recorte_train_0202.jpg,train,789,1562,901,677,dataset/positivos/train/taxi_amarillo_train_0202.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0202.jpg
taxi_amarillo_train_0203.jpg,taxi_recorte_train_0203.jpg,train,117,522,1589,832,dataset/positivos/train/taxi_amarillo_train_0203.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0203.jpg
taxi_amarillo_train_0204.jpg,taxi_recorte_train_0204.jpg,train,1493,1685,698,736,dataset/positivos/train/taxi_amarillo_train_0204.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0204.jpg
taxi_amarillo_train_0205.jpg,taxi_recorte_train_0205.jpg,train,549,1381,666,496,dataset/positivos/train/taxi_amarillo_train_0205.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0205.jpg
taxi_amarillo_train_0206.jpg,taxi_recorte_train_0206.jpg,train,426,1098,1557,661,dataset/positivos/train/taxi_amarillo_train_0206.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0206.jpg
taxi_amarillo_train_0207.jpg,taxi_recorte_train_0207.jpg,train,565,672,330,293,dataset/positivos/train/taxi_amarillo_train_0207.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0207.jpg
taxi_amarillo_train_0208.jpg,taxi_recorte_train_0208.jpg,train,997,1509,538,608,dataset/positivos/train/taxi_amarillo_train_0208.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0208.jpg
taxi_amarillo_train_0209.jpg,taxi_recorte_train_0209.jpg,train,613,1141,1104,549,dataset/positivos/train/taxi_amarillo_train_0209.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0209.jpg
taxi_amarillo_train_0210.jpg,taxi_recorte_train_0210.jpg,train,858,1018,1386,810,dataset/positivos/train/taxi_amarillo_train_0210.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0210.jpg
taxi_amarillo_train_0211.jpg,taxi_recorte_train_0211.jpg,train,576,1914,1456,714,dataset/positivos/train/taxi_amarillo_train_0211.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0211.jpg
taxi_amarillo_train_0212.jpg,taxi_recorte_train_0212.jpg,train,426,1328,1392,677,dataset/positivos/train/taxi_amarillo_train_0212.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0212.jpg
taxi_amarillo_train_0213.jpg,taxi_recorte_train_0213.jpg,train,933,1312,437,592,dataset/positivos/train/taxi_amarillo_train_0213.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0213.jpg
taxi_amarillo_train_0214.jpg,taxi_recorte_train_0214.jpg,train,1184,1237,730,736,dataset/positivos/train/taxi_amarillo_train_0214.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0214.jpg
taxi_amarillo_train_0215.jpg,taxi_recorte_train_0215.jpg,train,0,1189,1770,746,dataset/positivos/train/taxi_amarillo_train_0215.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0215.jpg
taxi_amarillo_train_0216.jpg,taxi_recorte_train_0216.jpg,train,757,1296,1125,656,dataset/positivos/train/taxi_amarillo_train_0216.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0216.jpg
taxi_amarillo_train_0217.jpg,taxi_recorte_train_0217.jpg,train,496,1440,1269,864,dataset/positivos/train/taxi_amarillo_train_0217.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0217.jpg
taxi_amarillo_train_0218.jpg,taxi_recorte_train_0218.jpg,train,426,1344,480,325,dataset/positivos/train/taxi_amarillo_train_0218.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0218.jpg
taxi_amarillo_train_0219.jpg,taxi_recorte_train_0219.jpg,train,144,1109,666,394,dataset/positivos/train/taxi_amarillo_train_0219.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0219.jpg
taxi_amarillo_train_0220.jpg,taxi_recorte_train_0220.jpg,train,426,1541,1205,672,dataset/positivos/train/taxi_amarillo_train_0220.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0220.jpg
taxi_amarillo_train_0221.jpg,taxi_recorte_train_0221.jpg,train,186,1066,1450,629,dataset/positivos/train/taxi_amarillo_train_0221.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0221.jpg
taxi_amarillo_train_0222.jpg,taxi_recorte_train_0222.jpg,train,741,1040,1120,602,dataset/positivos/train/taxi_amarillo_train_0222.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0222.jpg
taxi_amarillo_train_0223.jpg,taxi_recorte_train_0223.jpg,train,522,1530,1456,768,dataset/positivos/train/taxi_amarillo_train_0223.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0223.jpg
taxi_amarillo_train_0224.jpg,taxi_recorte_train_0224.jpg,train,346,1456,954,512,dataset/positivos/train/taxi_amarillo_train_0224.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0224.jpg
taxi_amarillo_train_0225.jpg,taxi_recorte_train_0225.jpg,train,837,1040,1386,512,dataset/positivos/train/taxi_amarillo_train_0225.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0225.jpg
taxi_amarillo_train_0226.jpg,taxi_recorte_train_0226.jpg,train,1045,1333,517,378,dataset/positivos/train/taxi_amarillo_train_0226.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0226.jpg
taxi_amarillo_train_0227.jpg,taxi_recorte_train_0227.jpg,train,426,1845,778,320,dataset/positivos/train/taxi_amarillo_train_0227.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0227.jpg
taxi_amarillo_train_0228.jpg,taxi_recorte_train_0228.jpg,train,672,1317,309,218,dataset/positivos/train/taxi_amarillo_train_0228.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0228.jpg
taxi_amarillo_train_0229.jpg,taxi_recorte_train_0229.jpg,train,608,1285,944,762,dataset/positivos/train/taxi_amarillo_train_0229.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0229.jpg
taxi_amarillo_train_0230.jpg,taxi_recorte_train_0230.jpg,train,944,1413,570,421,dataset/positivos/train/taxi_amarillo_train_0230.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0230.jpg
taxi_amarillo_train_0231.jpg,taxi_recorte_train_0231.jpg,train,0,1274,2213,1029,dataset/positivos/train/taxi_amarillo_train_0231.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0231.jpg
taxi_amarillo_train_0232.jpg,taxi_recorte_train_0232.jpg,train,661,1626,373,266,dataset/positivos/train/taxi_amarillo_train_0232.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0232.jpg
taxi_amarillo_train_0233.jpg,taxi_recorte_train_0233.jpg,train,373,1269,1360,885,dataset/positivos/train/taxi_amarillo_train_0233.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0233.jpg
taxi_amarillo_train_0234.jpg,taxi_recorte_train_0234.jpg,train,645,1322,736,474,dataset/positivos/train/taxi_amarillo_train_0234.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0234.jpg
taxi_amarillo_train_0235.jpg,taxi_recorte_train_0235.jpg,train,474,1178,544,341,dataset/positivos/train/taxi_amarillo_train_0235.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0235.jpg
taxi_amarillo_train_0236.jpg,taxi_recorte_train_0236.jpg,train,288,1418,1285,672,dataset/positivos/train/taxi_amarillo_train_0236.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0236.jpg
taxi_amarillo_train_0237.jpg,taxi_recorte_train_0237.jpg,train,666,805,1578,768,dataset/positivos/train/taxi_amarillo_train_0237.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0237.jpg
taxi_amarillo_train_0238.jpg,taxi_recorte_train_0238.jpg,train,592,1008,661,597,dataset/positivos/train/taxi_amarillo_train_0238.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0238.jpg
taxi_amarillo_train_0239.jpg,taxi_recorte_train_0239.jpg,train,1162,1376,624,389,dataset/positivos/train/taxi_amarillo_train_0239.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0239.jpg
taxi_amarillo_train_0240.jpg,taxi_recorte_train_0240.jpg,train,378,1317,1114,480,dataset/positivos/train/taxi_amarillo_train_0240.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0240.jpg
taxi_amarillo_train_0241.jpg,taxi_recorte_train_0241.jpg,train,794,1434,832,362,dataset/positivos/train/taxi_amarillo_train_0241.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0241.jpg
taxi_amarillo_train_0242.jpg,taxi_recorte_train_0242.jpg,train,373,1301,880,581,dataset/positivos/train/taxi_amarillo_train_0242.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0242.jpg
taxi_amarillo_train_0243.jpg,taxi_recorte_train_0243.jpg,train,944,1178,394,373,dataset/positivos/train/taxi_amarillo_train_0243.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0243.jpg
taxi_amarillo_train_0244.jpg,taxi_recorte_train_0244.jpg,train,677,1493,757,490,dataset/positivos/train/taxi_amarillo_train_0244.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0244.jpg
taxi_amarillo_train_0245.jpg,taxi_recorte_train_0245.jpg,train,330,1397,826,341,dataset/positivos/train/taxi_amarillo_train_0245.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0245.jpg
taxi_amarillo_train_0246.jpg,taxi_recorte_train_0246.jpg,train,186,1525,789,528,dataset/positivos/train/taxi_amarillo_train_0246.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0246.jpg
taxi_amarillo_train_0247.jpg,taxi_recorte_train_0247.jpg,train,208,1333,1584,677,dataset/positivos/train/taxi_amarillo_train_0247.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0247.jpg
taxi_amarillo_train_0248.jpg,taxi_recorte_train_0248.jpg,train,714,1066,1040,698,dataset/positivos/train/taxi_amarillo_train_0248.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0248.jpg
taxi_amarillo_train_0249.jpg,taxi_recorte_train_0249.jpg,train,90,1040,1525,858,dataset/positivos/train/taxi_amarillo_train_0249.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0249.jpg
taxi_amarillo_train_0250.jpg,taxi_recorte_train_0250.jpg,train,917,1296,394,336,dataset/positivos/train/taxi_amarillo_train_0250.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0250.jpg
taxi_amarillo_train_0251.jpg,taxi_recorte_train_0251.jpg,train,1082,1045,1157,885,dataset/positivos/train/taxi_amarillo_train_0251.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0251.jpg
taxi_amarillo_train_0252.jpg,taxi_recorte_train_0252.jpg,train,1125,986,266,277,dataset/positivos/train/taxi_amarillo_train_0252.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0252.jpg
taxi_amarillo_train_0253.jpg,taxi_recorte_train_0253.jpg,train,474,922,1493,661,dataset/positivos/train/taxi_amarillo_train_0253.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0253.jpg
taxi_amarillo_train_0254.jpg,taxi_recorte_train_0254.jpg,train,666,1680,437,608,dataset/positivos/train/taxi_amarillo_train_0254.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0254.jpg
taxi_amarillo_train_0255.jpg,taxi_recorte_train_0255.jpg,train,602,1568,618,426,dataset/positivos/train/taxi_amarillo_train_0255.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0255.jpg
taxi_amarillo_train_0256.jpg,taxi_recorte_train_0256.jpg,train,464,976,597,400,dataset/positivos/train/taxi_amarillo_train_0256.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0256.jpg
taxi_amarillo_train_0257.jpg,taxi_recorte_train_0257.jpg,train,10,458,1226,1029,dataset/positivos/train/taxi_amarillo_train_0257.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0257.jpg
taxi_amarillo_train_0258.jpg,taxi_recorte_train_0258.jpg,train,528,1184,944,597,dataset/positivos/train/taxi_amarillo_train_0258.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0258.jpg
taxi_amarillo_train_0259.jpg,taxi_recorte_train_0259.jpg,train,960,1296,453,373,dataset/positivos/train/taxi_amarillo_train_0259.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0259.jpg
taxi_amarillo_train_0260.jpg,taxi_recorte_train_0260.jpg,train,720,1525,677,581,dataset/positivos/train/taxi_amarillo_train_0260.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0260.jpg
taxi_amarillo_train_0261.jpg,taxi_recorte_train_0261.jpg,train,464,1680,597,277,dataset/positivos/train/taxi_amarillo_train_0261.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0261.jpg
taxi_amarillo_train_0262.jpg,taxi_recorte_train_0262.jpg,train,1104,1200,1114,549,dataset/positivos/train/taxi_amarillo_train_0262.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0262.jpg
taxi_amarillo_train_0263.jpg,taxi_recorte_train_0263.jpg,train,725,890,1008,778,dataset/positivos/train/taxi_amarillo_train_0263.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0263.jpg
